id,safe_type
cde8e1c10122751a143bb7f29ce5620262c6af129ee0d97dcea4113396c72f7f,1.0
e459de314a62a494dd54ec77e7ff5c5fb78bcdfa3b24a29dc55de7942b1e3c7b,1.0
81fb9d0d0d36b27fd959364dd59c2bd3061ed7cf8155375b75d8bd4f7a5c4958,1.0
8a3694b3e6f8cb3c086ec66d973d0b7526b74663588540e6fa4ece53c372e26e,1.0
780f473e57b69c418dfdf014dd12749b6fa02b5ec8cdfae436ae97ef55809496,1.0
9b17647b86ec314ab4a45a3d064281ff8d542368d118cf1ef59d0fbb9fae692f,1.0
b116016559565790e7bb69ad858a69bc853f39df79821e7761c1dd35d8a77f01,1.0
af6847e380d422469e39566243acfd812336891404fd69671917a7e02c340693,1.0
ed373e425f561178fe31f4e74648ddb24bb0dd87f0afb9f5ce127a6d4d00ef1f,1.0
e4bf945632b46b3085ac767c577e705ae3cd0391c9e1df1af9c2315e0610fc26,1.0
81db90bd5f75df9e85c5a7b4baa6520345c4a3ba67f24619d3ab2373249cba74,1.0
355dabddda64ab9910a85e83c13d00e5d6aca0fa85d5e97af42e39b34bcc382a,1.0
61de18041f54b4c4c150d8d6608d66e8eec5743394eae53e116aa8bbf791a718,1.0
cb2e791450cdb78933f22c03c753890641d05672a7b43803818acdde09019964,1.0
3ca8c1046f524b840456974b063b9f3b16c3158c71e1eed9a815201bcc8a10ed,1.0
a660fdd386f4d2aff8021e49ebec909cdce776eafd84c4e2170e5f588af4659e,1.0
61622d2e043aa50286019e9b3cbaf7354a4e85a136cd3f4cb5f270c3c8abda43,1.0
1394f295b6c67030406668ea8bfa90055fa4bc48fa973decb96a5f0435fe2b16,1.0
a6f662b7b33520e6297b79308bc9e0f91a3bef3361bf7fc233444d59ff8b01ab,1.0
6ac17e849ef6d63f123f57497359b42c1ceb66b43900cf193ca7e381018b5bb4,1.0
9e105dd079144c66a39f4339ad496dc7f51d1ea812d1a02a1d298ad8e75f7633,1.0
99e61ef60940557cf0c5b2e409bf9943fb42741536dc623fcdbb17177f5249b1,1.0
afc89a256e31697a27f866cbb28f6f5cf52114f5701f4b1a51ae863e4cc0cb8e,1.0
03fe3e3ccbb986a882916bdece131d51cb65d869d960495ae9b9617c45154e3b,1.0
836fa0df0d5664a2cb7463875fd00c2adb94a14631888dd7312dab621f13eac5,1.0
8d1314d9b7c3bf5a8fe18696202d2cbe05407d4be88a41907b866a953c3be1bb,1.0
e9a9c7af8bdbb257916c0be7954590e8237205ef944e15c4c681f85d0d4dcec6,1.0
499faca868a92fc90723c60dbf0a2f08c890b31130af0e268cac60b67d9937e7,1.0
cf9144f7658a9abaacd37dcb07880d91f05934ebe78801ffbde158d2d08dea95,1.0
27b962be65b517cf681116e1ffd96fb82833edcbc10e23a011772a2b3339b160,1.0
1a94875ff72efd4fcf4bcc3a3f315f12f2806a5701eddb11024a99ed67dec424,1.0
0e48c3f1d28cbc9c02fd93f98e830014282ae59aa1d28017687d195edc2c9bd1,1.0
0f1416367f1c31a1b5b4b1c20f6d3c7944c424c7378aa44ac8e1ced35a3b84bf,1.0
f6e9d2df84be28955b97b5c988bb41cdff02bf49e411b5ae61efb30f4e6cbeec,1.0
bc11428a465ffe4731cd1f8e41884c341fc43e8fd269a382c907aa61d69a387c,1.0
d2f27407465b8dd32f04f70a47964241c786b6de3aa2f391709bc2632e43bbf8,1.0
c273e4661df051079e7826c6f4decf0ff3c34af9932d31729e62aa246b0d774b,1.0
e67279752a89ef1d6c51bac878f5d153656a5457b33b64e6ea78813f3d5356cc,1.0
088a671f6477bf24378fd6dc42f3f911c7c58126293dd969411f5444e1798995,1.0
a7ff48ce4c7a24c8891514e9c6392bf70ea99dcba5a81d420934f57bd31bb789,1.0
2fd20d8b557f193cc07812c8c58bf5563bee9855d9f1899defcc078036ad246f,1.0
9f03cfaeecb39cf4009875634b046fdcbde3783963e21962ccef68adb4770ec4,1.0
b0654d76cef1b16a6bd040cf24ae4569bc904d3287df5faaa63f9ac2c9f81f54,1.0
e3d70ac0bfd8ec7f8cfd365033a99ff31a4679bf0d8b9d15b86bc49edd6c1e91,1.0
9920eedbca383a2da65ed86fc20442e5380d91790329231932328e022a544194,1.0
3ef61daf69ce5f165c8821ab7964f9e77ee46823221ea4ff840ab7dbcf12095e,1.0
46fe3da77b9e0db6ee9f29bed0f2f1e8e18043e20f32dbf684e72c953c20cd20,1.0
aa5281a3fd0067e873eea05379d43a951225ad50a857e7f4a066e81a4f3ea333,1.0
f8725a18f5cfc4321c598af85099148877c8c33f641fc0a839b28578d40eeb13,1.0
5a9fb461835e9bc7b0596415a77af586f024f94c7f233ad02db06829d52ec036,1.0
f9fa4c8b68a4305b6756c1afd209cdf6ed63c86150cb2880666185821ebbd6b8,1.0
92082680b4bdf64c85165f43537e01d7ab04a3daa15949bf9b110cea95fa55b9,1.0
3f8a9dc288c935a846950087c6666c39abd0e069ee4db73ebd129d3168c90b5d,1.0
083b1b249a6c46676879916df4988ce57c97ed5f8e576b2748353f2097d60b77,1.0
334fbdf36f2289aaf3a055409434b810e3ffd2d1b3a9e0f584be5bf747a42b36,1.0
b039befe553ece84656f3d925fe5034d0666d4b9ffa171f5f2def7127abe7938,1.0
60649524ba8efc75e72da0c5ae0e5796af2f86ef785121c808732aae6ab5638b,1.0
b456cf5f458018465f7e747db92512d50a35d47e9c06e4e0d3ba5afe1033fc25,1.0
282ce6bd033ef7ab2ab74872b122113517436136dbe615665edd88b931dd781f,1.0
a3f7aa1d79052b8078bd9728dcb763f565b86bd354c6dc8f0ad51812df877003,1.0
e9d6348eb072c8e53900ca0ce3d5a6e99eee0cadaac1603254511fb2ec9e767f,1.0
c68cdff4fab49a4db7559ebcf3bb5405102cf34b3d7b49e456f2cdd2743fba3b,1.0
62c11c602affad12528615d5923afe79449cdd02db004681439e3e40e81a9286,1.0
fdf93d1c1f381ad75304e01044cc1a6a8decac5936def9771f7b276b02db12d4,1.0
b3205132f7ecc28391fd697183d132fda028cf884862ee55956546d1ee4c318c,1.0
549d83cefc54805bfdf79c48db61deaa19ca64d4d016edafb9ed5cbc96987093,1.0
42ede6b297bac6f06627d358fda7e3431a298bfbef70d2cb1a0641bdaf407c93,1.0
953920fe4d837645835f2c228ba2fc208149d3003ff9d1501ccaf75c623f7e72,1.0
ac55ca61a4c37bde4ab271a32890b46c56b5a5e3814a8e2ce70f79c053f1406d,1.0
ffe07a1a9e36073105bdd0d1b43fd2ec6befafbf39f3e7ba8214fde182e11386,1.0
a1df12cf47a5aeff85ef26d5d2291cbd6505486c7db3f9ec78afe977c3e902a6,1.0
9f89af9ec29817100851f510ce9999575ca28630a13deeabc46b2a5280764a6c,1.0
432fce62ac6ac756af1ace0e932a2676e48031ccc5bbc9f92c875df1cbd0450c,1.0
eb66a6f4b4e7c02d083a48559e3db2d6e89eab648fa7c3805f0bc58c9476fe22,1.0
d6965cc1813ee2bbf14c52ece60aec4156b664ae45b6e70963f192053a21a2b5,1.0
57397ece310f457c98d3d492ef8e87fcbde341b828a80aaf0b12f3950d43bd31,1.0
0d98dd6261f500061960ef50d0a8f2a553f30a176237c7a239b594f28748b3b0,1.0
bd1e39055c0bb0cd6057edb30e7433ec210ee44aa90d88af919bfc701b12b585,1.0
270cd51a2e14c086c34e557180adf4a5034a91ac9e8cdec0f19e5e04d8092b8f,1.0
754f9a407f98b32b48ab695bc09aae25966bcef18533e07b4f22f2b07a9446ec,1.0
e9d5464734c3ccf60291553293aee832ee632b170a1ae65ed40ca863ec2af2ab,1.0
cc25327101477f3e607a0de8fbe9ef25ab5a737fcf343c63513d23ee7e5de459,1.0
2985391904f2c798204460e6468fa3b51a1b318f0e03ae3ade3e234e7f8432e1,1.0
64ff89304d91d4e9f92fc008df56bbce80b0c51d5713aa02d710a6306f83a6e2,1.0
81fadc0e2afecc0977c78352a9711f5adb15533477a272b458619b13b81816af,1.0
7e0c23ea3e009ab58d8a9102202d174419c54c9073862e5cf97b2ff71632d8fa,1.0
6bff545b12cc1ba488326049af872b152e4cfdd20512e81f5709333f29f786cd,1.0
6c275c0fbe584b7fb39d79e439cb62894c897df1b80a9bd8bc4fcb16c482b047,1.0
c91210c8bbb1ab52c5a83cdf55b0a32b7bea9c44b4bd74f5e81cafdf14b3d473,1.0
9d37ceb5aa27cf4e55c00536e0956ff0828d235ae12476ac137218b26127035f,1.0
50acc293ecd44e21bbec97a598a390b9862c427b9390c401c3fb6e52463f3239,1.0
d505d20f20ef1d366cf4253278f7231153f1e243666752ab02cb6803e740cdd9,1.0
f3b9579568f6335f5e78f15d09ea96eed8140496451fc5700d6bcaee0da0456f,1.0
e599c363464aba36326916a3995b523577f4c23523957b3fdcc9f0a2e427474f,1.0
c8398560683240130082030d8a5cfc608d39c6f40db6c35b679eb4bd3878781d,1.0
c64c9141e0204fefed0b99342c86c3388780a57cc2281e02fb8b1e5a826fa037,1.0
c07586fa99235807afab91d8d7035457caf959d16e01e51eb684d148ba49472a,1.0
922431d2259b64b91785217371f34285b7eefeafd28f1dd3a600e2d21b8ea177,1.0
2d85cf02394ac944a5f858a26faf15d762a40f492100f8f478bdf4b38885709c,1.0
4d2846c06d5aba802f9ad11eddeb130a815d0719485c53822351c6b5d4bcf3f5,1.0
521062ddeb45b04cfa2e3631932ce86292bd602f4c7d8f5b210596de2c425992,1.0
c54e6c4fa832181bee853bbbef2eba0c78d7ec72112ed673f171446fcfd7d11c,1.0
e81bafd687d06c4ff8a2e74efe1ae5de257ffec8287b48a26f4be5e536ac9a8c,1.0
7f1437a000efd1ac8ba94b6a36c4bb71b357b9b3affdb1ed8dcfff583e66be91,1.0
d64e2f081042e560399bc8bd194934fb309f4ff3450d87d6c82b2055c2f1941e,1.0
5abfcd72caf7aaea7ca9aa603d8b6ec943a5876e91143038294b046f839e648d,1.0
c0811055cdec09e310b91ccff88372bf3232a3a12c740ee3379187500ea2a55e,1.0
90c014087e522be91b6ab528155dcb57381a36831b14b776e0479a28f6822146,1.0
689d17fb8a73f40b056daf2d04922e7f6443462459cc5e043b2fa7b019779502,1.0
8d4f81fd27f8a04c339d5e84fb2a0425bb033c379176c4c3f6cf7900be16c665,1.0
7af1079766c4094fdc65b1398ddb8d1e94e7f4c2684b1e6af2435019361fb02b,1.0
5fb29628059e22e51ff0e894dfedd24b80e0935e07070a93b098f2e1773c80a3,1.0
4a2fa2c6be72d81c695fa6378682feeb17fe42209a34d437b66358fd086ec293,1.0
f0712d3bfb13680beaa94001f3de3f2787f6bc0ad8f54e92210e34c31e1b7ee2,1.0
9561b830bb2252c795796d4d78c9f42a9e2b4f21fc43ae324a69918bb1c14404,1.0
58ae564fa2b9673a1a35443e22a25fbedf19fca7874e342e601e7c9e202d0a94,1.0
24dfeece4b9354b78888e52d29b8dbd6ffdcfd6f40362260c5c7c5d535156f72,1.0
796c5dc963e855f550f6527f4e7a6437f5d2a443b3db82739acedeb44b4fc1d5,1.0
efc9c079f9c5cf9c784310dacd8f3f5080cb61c0afad83cd32241111633f75a9,1.0
e1a85925469a5919bc0c94e9fe4adc15a866579e009271b438679f3e26020c9f,1.0
e1d4de566fd7ce5987b4ffe320782776806f81281df776f4b77444b720acecce,1.0
f42443698ca8cc7ac032d379bb45f75a8e80982fc0415dd0350431bb798744de,1.0
c2ed9e8445bc9481127a61559318130306463296e3b966cbb95b69658bd825c6,1.0
c70436978069e5d695d35d02537a23164bbd27d72b1316db787684eba1ebb798,1.0
0795f374d8fa06ad1d2d9da6fea87c40283c4164af71866f18dd24b23ad0ab66,1.0
2707900d7e7d693d57a13282db5892b0a235ac90a7e59084a1d66917b7653fdb,1.0
1d58e5b933fffe737a909c7345aae770fa84c1c88153e35878143dba6292846a,1.0
07f974f498c3ecbbd7724acc8416c7f1b943bc5ab93982d4e892dae164de50ef,1.0
857b34391e8f4d77b1dbf673e1f981666cf8dfdc3d5560e1e1805dbdae0d0439,1.0
7ed9135c5355b4b8c2b68002edaaeced1c0cc2cc18e84b94307c90d92d5863d7,1.0
710f9dd02446e53f2d4702d68406e198698b14de092a98e31d927531eac9b938,1.0
3be8072f2748eccfad5ad08d05af6bf323ad30061dc4cc2b928a350c5b4fbd55,1.0
98001ea6d64eefda4ac5bb7913360ee6d8e29a131af8aeeefdd5b8af8a7b9b3d,1.0
3f228ec4ffd46772d2ad7f0e6d393ebf67c452aecc7ed62f32d53f8ffbc104b0,1.0
dc797a413b8710293a4412823c04d68134ccfe234828483f2b3b61dd05f744fe,1.0
7b3760400d003a71aed79e08def6dd485e9aec3ab5e92a48046899a3107148cf,1.0
8e8cfb76036eaf22c3c9383e7be3f382db16ca40729b08d9bb43b298581418bd,1.0
c38c8d255128b4e189976f0aef0eef53dcd74fd46b555a9ff3e34d8ff4983c15,1.0
f0e5b47cd98561386a243d589efa129ebf2c8dff477e7c04dcf334e30a9a078c,1.0
de7d29e71adeefb52aef8a5fa25e66799be151463ff4ed94ca2ebf3b5f7c0869,1.0
6a043459d2a05b11bee88f9a1258f2f8381aa245222807ce4154a9a41a41b24b,1.0
0ea5d3727aa0f551c96c0755133039e6dcb5ab48698a750bea80b36397aa7a3c,1.0
20ec918394d34c8f3d5cfd2f8ca4089010b410ebb618644872d2485ac8451b93,1.0
bd44decd392cee6f62215905ab413192c652b7323130047bb26fe08c417d7184,1.0
a77ca9ab683acf15cfd40575a6a3b865a1d0317ddb9093a499ea52cc4e1b3299,1.0
21aa0b37c488f09bda90cb6e237cd05a2797ef3b4743fea89bf3f0b2f078b064,1.0
7695bba6d5e1f76e5b9375568376a743d8b8d3076d8e583c28356e976f85436c,1.0
32b31964b40f90acca9256dc0a4f908bface75378dc73f6dbef389959e48bc13,1.0
643b181560470eb03087d1b9f00716084ca61245f0ea1b87840ecf7462f5e302,1.0
dc1cbe5e0d49b94932cb7df0f85aad6ae562b647d6c35a0be88f7e2c21d14a57,1.0
2a9ee63d7de215aa75de50c51f020af6f86874b8a1e85f819f609c1762cbbe90,1.0
0c4de92f40bac0190b672c686e41d9f1186eb6a0c13308ae2d0520603dc07343,1.0
3027c4da5d445422b6fbbceccb1d4ac2a5ddf052eb165b89c3eb48c82f3bbddc,1.0
9093b9013b1b1a92086737b33ddd43f7604a3ef48b9452ee70a8c26ff1b0e232,1.0
5e8d7b901fa0b56ecbde82bc9d428299b3bd295ed208a176aca4772d0f560f40,1.0
9f453a6b6b10a4d90b2348246cf3c8d662123db267b7b9337301d9f16e0006b4,1.0
2d1480b056f0f66b7b141a820ea45d47943226d217998ad4b3f14413f49b3220,1.0
51219949fa26a71bca328f2cdc9b037defebfaacb23a42da7874cbd02647ab80,1.0
d0af99c0622a0d3a6236588c6f520d9c73d6d195f158fdadd202c9e1edb6098a,1.0
ae1866888c314f7b2344dc3a1860a8732aa132d7ed5a5641d42b97a1ed06b020,1.0
fb3ceedbce6b31e1c3816afb63399f4589861500ea3248aaed3f3c319cd3b729,1.0
66e07501423ed80cf9855b598d6bba67c5915d9c7e4a1387a807eace5e79bb48,1.0
1403e6c65dcdb8537e67e4400d8099e34878660ddadfddb1c2fe6e0ff22a9bb1,1.0
ac1c5ba8f87e8e8d88d0691203cf6c6205941f8f019181dc55f4d3c670d23fcb,1.0
e4b42368c8b90c71c21bd87b29699eb79bc621a1bf04c602474d84a4d9d5d093,1.0
7ef1f1b47b177b67f681d03429c0907209f55e6d4633d2d5c3f8e33896287153,1.0
c780d61f90aff6c7ca0eaf34e318386e573e5ce6099e2bc248ac4b60ef294d32,1.0
dd5f5637a0ec2c9890e120acbe6ce8246b6623e0bbf007fc4f655cc38715f367,1.0
5755b1aea1674702df1f1bc585087a868e9d993aaf3d7b90e0eb63a1c229482d,1.0
377f7a030353935c2f23445fba492296ac9d99457cc7e3e75751e5dbb1d7413c,1.0
8378e41f98865e5477f7d81c2b1e13101063147448ac474017e03457d050cf88,1.0
d7127da189f712c88049e14ecd95a530f2e02f43436f2d90af4872c78b4f6163,1.0
6e94c47b924bdc0936c4d0a1429f5f767c3083ae4b0813ae5ae4e302b0af9cbe,1.0
16a0f1e37f469c0270505e9f74772fa065e111a8496f0f9f04674c0c6977d4b8,1.0
87602df29ac711b756095f82a3da460c8b3bb2b550ba9128207f7d3ec43aec67,1.0
6124c67bbc8a1699e83363d88e850cef0cf5647f5b23426896f48e2fdf92bb6b,1.0
39083769839ea09cc78b05be6241affd422e450c92574c15ae4899fa785a5ffc,1.0
a472e2f416bf2d6f8ac338818bfac9553922786a804fe0d7a4e59cadaa608404,1.0
5b9cbdf145c30609229272e851580b59151c83a262e5a2b072f5a5904d1034be,1.0
cb16196eefe0180ddf50908d12bd3f18c96f7cd137929fe5e92eb01de960269c,1.0
0c45a5e3272f9b1b9c0c79388df14b1a729c527c87f21947599f92ee488893ae,1.0
59becbc149e60e311e2fb68506e70b3d0525b946e0e18b018b31b72cae6e07dc,1.0
8fad8b2268377be2103b89e5224df2d7f87d5be4eda5d41e10290c4d12d6b282,1.0
1bf250e4cdaf31be188f2df0d9c62429261c4585451214321439e80240852db3,1.0
66500971315b535467255f5231e4ddbb9d759a5a83ca7bef32be15166155e33f,1.0
99f25c11e70492a16474479d990bca3d9350e1e9a8e80cada2ad91d77261da84,1.0
75c5c71bf76540777ec67a8b00fedbac7a87d4a08dc01a3221c36b352ed9a7d6,1.0
edf9ef060f97c0fb49e0e5cf85ba9d57674d1db354d9bf90ac6226056c262793,1.0
b285b3fc77dc811df764264f598ba17593ab06a19b31e0faede4ca700674cdd0,1.0
7601f0c941568a08f5e71693e83a1774d42b41b1ef9d77c3847f7a1056891271,1.0
95ce789d2fc7f48223f8acaa92eae89af245b6483958112e4a39d19881e929b6,1.0
10123476ba65719bfcf42432af573967f259dc7b7d9c203d8f9a5db48b980256,1.0
060bbdec3be321126b87fcef79282cf1413c95675310255a02479762bfa223c7,1.0
9bb7f5788883ca5e0c41e11925f88c5883edefe733e755f4f35c1371139bc1ea,1.0
b92ab1df2e08b9133094d2baddd2140d37d3571e70cc2399002ce2c89b66c5b0,1.0
18a9222eb2739dcc8eb240a814e9034da54305b0b18dd2049935a1afef478af9,1.0
5bae1adf45e7ec8adeff385c76b1f507f58cf90310e901d4e50b0c0262adc006,1.0
b82116653df176518d03b5130fd9d279559984dd0faae908191438e65635f1f6,1.0
cca7416b126d09e555a186f53cf9da0a2ba8970b439f8877d89e0965572a4329,1.0
de754d0745a406596b9e7fcfa3fa823dda6b4e0e3c8a7a1b7d4eb34dc48cba0e,1.0
8dbe6f1ec5870417afbaa65ce1eb9eaeaa6e62d137f0e33bea4a591662b4e390,1.0
d6daf70316a68b867dfe5efa681809c461f75134ddda0e45d3d81f6472572977,1.0
9414eefc2ccb997588ad5f4155e9c8ea8fb12be38977ca7e598be62232458863,1.0
7afe733d5e55f7a7fd403643d89e3951af0a419ab9586037212b9d4cd66379e3,1.0
55c3383d9439524f57ebe62c5cf62e2f3dfdc92e368cfa23adf965fe5565fe67,1.0
bcde100cdacae81b7009744b131115b0450317326caf29fe832058fd5d1d1e11,1.0
d5036faa930d9de62d90190edb2dd12025ae145eaa901abe6d5d3623f759d050,1.0
ea4f638cdba281533f878083c644f4b471dd73694312b40864fa303104cb916e,1.0
5fef7cced0c068c123e16d5b2098b50c3b9e591e8d1773a32fa8e16cad1a7ac1,1.0
ac11e030f662d99cde3a9c657df15c670991de6ba57499b1a0dc5de444b3bf1c,1.0
e6003f173aabd8664d979cd3d7a2d4df252d16fbcd18de85fa3957c63be6090b,1.0
0567afcb7d50a0af1e71dd7f691c98a332d9724437806d60c5d68d7463df5ed9,1.0
1a3814a2bcf992fa873501fc2e032f4c99e2c540989b33324c4c5cd7721f5a41,1.0
6914a8f8a789e6cc26ae63e3f059100e9fcf085b3f95a49e91a47252364b6673,1.0
0718022f5fa144276f069195d5baea393b7cecb7369fa6420d1bf36767fa84c4,1.0
f3828cf62b4a689070af0ede2d006658a594b857d0ca2d3863f83bd99a21d5c2,1.0
48d9b1c013a76d7af545d5b8a195f8a7c2f9fee711a83434fdb7ae607a284df2,1.0
faf3ec33099e65e564462860ee10177bb41aaaec64b33796a3a861a17dd91844,1.0
00d2f9f84090d4d94ce70b4a98fd39c2ba4012a3f11b0eef86018d66be0c34c8,1.0
06b46cd05294450ba8b51e119c140be3fe828ac505323c011908f47eeedd5816,1.0
094288e3034dc62a75b6c8bb7cb0c4beae7e265fc0bc34c762a602a1396f21f7,1.0
31b2c05ce281440c7add72223e49c004f23a7593c8317de38f7db620b08c1af8,1.0
b381f3c1cc2979b55cbd93ddb09a0b5cf62bb4a769f954954e94251971507a7a,1.0
7ea80f725fab0ef8a4847d1197e49600bf4a73aa7683401e4c11d0db1aed20c0,1.0
289704fe43641042b9fdd9e050ddbb0c8b32022d514bd05bdda024187d3bc988,1.0
d4f9a3c30ee88d9c9c505d7255b9d92e4cc252754d32f9087fcfdedbf9cdefa2,1.0
561c9047f4a01799aba67de3729a959eead4e03ec39103d0da620f7cb1b446e6,1.0
77ef400b5958b4103cc8117400f680398301bd648b1749fc3be08490044143be,1.0
0c8314949584de87680ff4f7d4d34a537f562dd72b107c15aef566c82ce0a6ec,1.0
f6987c9c5aeb89aba564c5d3e5761ce3b07e8a028621104bb152d338e61456db,1.0
fa6dc8c14cc17599b9daea9c83817e2892fb7aba7569f2bdabd2da0771e565c3,1.0
52341d639bb87a3645993223566bcd8888d0a63bc9f483ed7870a270f9c185ea,1.0
f26323a7022122c933b9df63a2198717ffff2c036993cc2d0fcb0457d9a94668,1.0
9c6c11cf262991a37b87619bf4296f68e5765caf5676016da4ba63aa603ad6f3,1.0
4c5b7f29f6be8d5f2e8b7aeb43584b814cce40b25a5991e8b3af0a5248ff834a,1.0
fb2008310ae427f9f613eeddbf259455057288d2b3fb42cb71273d4054deb592,1.0
1dc5a73c6df4894bd7205a559783e336f07df3ea090cbc64f11b61d318afaacb,1.0
6c6703751217b29db3d6bb52606d7fd79e5b99885c1ac5296f0028f590f1dbad,1.0
6ab7494b1e194ac1644fc9ac654189d38c1057c9d17fa7c93ec1870ccc89618e,1.0
7f767825bef7633dc8b9728c00e48ef6d215f25b733afb0ae1659b7a2c598be2,1.0
f5ab9e3ac3c05cf8bb31619451c8cfd9ac02a65d1dfdbc62130875bb858f70e8,1.0
dd4be8202f2b8ea9c64a5d6a1f5ba1dd3c2b11a5a279eee718bf4a2372dfc718,1.0
a96fb3ea906e94b5d7b8de0d1cab91aca7490431cc95ff0d4e8fa35ef7068659,1.0
52e632ea1fc8059e766c2642902852f47a9640df4f7cfab85594d22704c5e363,1.0
bd1f93d5ca5b7c789c3c3e25881488607f9135ba99b8dd45ed994248f05031ba,1.0
b3a66735ac3ff7afb829ec70446133de37b9227fa3d1d1618d9d91da8321e1d9,1.0
df53036ce1b7ccd415afb9d28d63180a6a7c5241cdba6192c525822e61c230ff,1.0
de411eae33eef11545ff3698896d41ec707c5585fec1257bd797220b277ad493,1.0
87cc32774949c675b5ba004ee1f69b9b7bbafbd41f374c7b50b8fdabcff438c8,1.0
bf488743dc95565e78ba725b156c589c8d8a058c89f73c3b9c705c570c690f85,1.0
392e2a2e01453cf800eac4c0dc4b0a8256f58d4549fc53696f8b0c5f74728ba4,1.0
149afbc6cafa1144b3a592abb967b6b09fa6f4fee04f66c408e5152b673e5b44,1.0
8db2f5c652985023de43c42cb01e064171b8d0987099410f91e22baa78ea28f7,1.0
91a8a5b6d1c226cdec3f4190ed73b012bd2c52292c2d9041e9c235a65f456cea,1.0
f72ba36965ccb0e0862cbe69067bffcc3f0c2a677e03153d552d4879cae33d2a,1.0
4865a33a1c93880ee8f9579b6f9c41131afc63b497d51e5e00bc393322f808ab,1.0
7f3ca1d67fd480c812d7295c65166c66f601c8be645afaea38e81154cba664ee,1.0
22f3644c2baa74c54bfad1000d770754f417c399bc8a524ad54c4408213cd5e0,1.0
a30f951beb86952c540ac1da9906fa4533d464a530bf6b78541d7e93c3098350,1.0
9f460425e2f86ce0091ce52408c5a073f6a039bd1af5f6c50bd8e70532ee19b2,1.0
e5e46225ec3dc2a3f8bf26d78dd95539222e93878cd20876fa1083545fdd85d7,1.0
a5d576db0fefafb58ab2e38140b2ddda84bc70fe6187e3894bb750a2f9c0ccbc,1.0
732bf3237c71efa1d08136d824520f6201ebc675bfe50851f415eee5c8b37ca6,1.0
c012812401d4a001d6d564a99ce985ba4ecec05c774f2867bca846da5c7e6996,1.0
b18c9ef112c27d664a65278983b6a4a30df9be9ba6430c5b4fe8f1531b627265,1.0
3600cad9e48b4c800736b0007952ef9c257c32812396c3c6f5401b87082a287e,1.0
36848aef7edf1c80a7629a7b9f603829da6fb7c12571ce21cab95dca36926a1b,1.0
f7d904ebc60982aced1cbc7024d8f2db6e1e323618932dce100a44bc38616cf9,1.0
7d358aecccf7ba0b61838b68540b4e5742e9b4b7abdde43fe1b5080016a5d9d3,1.0
9774ed135a085a8278c7114e2c086bf97c1ce4469cf8aa7e15cf0890f0063277,1.0
35ec836006e97f90d1c709f6b669603e3606028210f2c78629c9473f6da1b7de,1.0
e4a5710d5d021977545a1ca16ebc5c8e8df77e14efd4f69eee75152da24175ac,1.0
e034523859838d946c2b0747b202481b25c68be6b3ecc8e402921d58e7f20bb1,1.0
cc905d7c0508181c6f57b3a5a7f04ea15adfa179a55ffb1f0af931aefff0e98c,1.0
5e539e6726bf75af1b4e75abd21aff3b8607ec4aa778c29615bb60f7401e0944,1.0
c38644d4e6f5a8be872654d1a2ead2057da4cfc323bc7c88155448773ff8229d,1.0
8ce9cf89b20bcc3a364d37ce06dd73637cf2e5838ae52dc1ff2f0f49aa747034,1.0
a34662dbeffd993ac16a2c46eb3b76a9a1558e7d9b9cd1e9cd9618628a4324ca,1.0
bbc4714f8f107606b501374f39f435598471176e03b2a01253ec49ec967f441b,1.0
b68f1b17e0ce8414365936bcd7aed29c70700b6fa4968ed71a9932b69bc42a7c,1.0
2aadeec50524e8657a5ae3ea354a992249e76ccce5286d2b36023c8e8c0fdbac,1.0
82c2c491ff81f576270b741f8314abca69951e197dab29c65dbc8576686497f5,1.0
e0e4ba85ff614759e2a57bd958baa5237cde58236154e4b41a734731ece2315a,1.0
4185c110aa859d78f693fd0d59e74172334ec2ca7069553565ee1e9b459e3a0e,1.0
e7526558c9aa51ab632a54a9aa3fd3def74f42f89049562bd931062a7177a43c,1.0
1dddc6d6c4f354b82304893486932ac2794d69592d520cb6c8d67034b9cf8b91,1.0
6402e267cd182b2848de1474333400a47514588745e831d92c7b5cd6b46de5a7,1.0
580a2d6782b1cfe2c3e14950ad3727c5cbfbdd953850d57bc357bd5b8c64461d,1.0
16fb72dc3abc89335032186e28e5716d833e07932723b5fc46abf4a95cc3792a,1.0
0d8260be23528f22c743e80e2b7aa8da8213d3b5a14f6b398bc33cc6251b03a4,1.0
07339e2623e39236235fbc144d37c52e22a76843b1c3f0a0fbfdb551c7449fb0,1.0
472688ce2ed8e4b9435ea09ac74cf08c44275f6bda95e5aca396980066c50a83,1.0
dc50b71212aeb9e0cb4db5159a77385b66d07dac60ebbf91aeb3c3e18722ca92,1.0
04240d7917463f4806764e84bc8e2c100f500b1623728818d616d2c3f0d60e3f,1.0
a23a74e1fb65ae6aec8026b9358cd5599b8dcc6b071b9edef238432d51dbaf51,1.0
2bb72b54abca10f7907f0a34c2dbd523b88796f7aaa83c79f6998f225bee0398,1.0
1faa9c3279d7e0c911a4cbbf9244587d87f2e2ae8bc08fdd719820a2ea8b58ad,1.0
fa044c3c264cb42990c91104b8fc1a401b2095381366fd229a0d6bd94e9e829f,1.0
b71fefb53024fce7bb7b54d456f8aa29128f23fa94917b8dc8ccbaaf2be48d80,1.0
e1e099109f55473304e292851c5830674c308742273badb9c33785601c7aa66b,1.0
84841ac0a1347ffe35b3996a1f359e69182f1026ca88ca42642b924834308f51,1.0
